"obs","Customer","I.tend.to.plan.things.very.carefully.","I.sometimes.have.trouble.controlling.my.spending.","I.think.it.is.important.to.purchase.products.that.are.made.locally.","I.carefully.consider.the.health.benefits.of.what.I.eat.","How.many.times.in.the.last.week.did.you.do.the.following....Make.eat.lunch.at.home","How.many.times.in.the.last.week.did.you.do.the.following....Bring.lunch.to.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.restaurant","How.many.times.in.the.last.week.did.you.do.the.following....Skipped.lunch","How.many.times.in.the.last.week.did.you.do.the.following....Other","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Second.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Third.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fourth.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fifth.most.frequent","Have.you.ever.visited.Sticks.Kebob.Shop.","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Convenient.place.to.eat","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Variety.of.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Good.value.for.money","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Healthy.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Food.taste.and.satisfaction","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Friendly.staff","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Pleasant.ambiance","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Consistency...reliability","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Part.of.community","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Other..please.specify.","What.is.your.gender.","What.is.your.age.","What.is.your.approximate.average.annual.household.income.","How.would.you.best.describe.your.household.type.","How.many.children..by.age..currently.live.in.your.household....less.than.12.years.old","How.many.children..by.age..currently.live.in.your.household....12.17.years.old","How.many.children..by.age..currently.live.in.your.household....18.and.older","Please.indicate.your.best.answers.to.the.following....Comments.","What.is.your.profession....Accountant","What.is.your.profession....Lawyer","What.is.your.profession....General.purpose.contractor","What.is.your.profession....Design","What.is.your.profession....Educator","What.is.your.profession....Homemaker","What.is.your.profession....Business.professional","What.is.your.profession....Other..please.specify.","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Soccer","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Football","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Tennis","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Lacrosse","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Swimming","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Music","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Hiking","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.local.attractions","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.children.s.museums","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Attending.local.sporting.events","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Other..please.specify.","In.what.activities.or.hobbies.do.you.participate.yourself....Volunteer.work","In.what.activities.or.hobbies.do.you.participate.yourself....Tennis","In.what.activities.or.hobbies.do.you.participate.yourself....Swimming","In.what.activities.or.hobbies.do.you.participate.yourself....Skiing...snow.boarding","In.what.activities.or.hobbies.do.you.participate.yourself....Running","In.what.activities.or.hobbies.do.you.participate.yourself....Hiking","In.what.activities.or.hobbies.do.you.participate.yourself....Golf","In.what.activities.or.hobbies.do.you.participate.yourself....Gardening","In.what.activities.or.hobbies.do.you.participate.yourself....Fishing","In.what.activities.or.hobbies.do.you.participate.yourself....Camping","In.what.activities.or.hobbies.do.you.participate.yourself....Bicycling","In.what.activities.or.hobbies.do.you.participate.yourself....Yoga","In.what.activities.or.hobbies.do.you.participate.yourself....Book.clubs","In.what.activities.or.hobbies.do.you.participate.yourself....Eating.out","In.what.activities.or.hobbies.do.you.participate.yourself....Attending.local.sports.events","In.what.activities.or.hobbies.do.you.participate.yourself....Visiting.museums","In.what.activities.or.hobbies.do.you.participate.yourself....Kid.s.activities","In.what.activities.or.hobbies.do.you.participate.yourself....Other..please.specify.","In.the.last.month..how.many.times.have.you.used.coupons.when.you.visited.a.restaurant.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Valpak.or.other.direct.mail.items","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Coupon.from.coupon.site.or.blog...e.g...print.at.home.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Groupon.or.other.social...daily.deal.offers","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Store.receipt.offer...from.previous.visit.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Loyalty.card.reward...e.g...10th.visit.free.meal.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Offers.mentioned.in.media..radio..tv..newspaper..etc.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Other..please.specify.","segmentnumber"
123,0,1,3,2,2,4,1,1,2,4,NA,"Tazikis","Tripps","Leo's Pizza",NA,NA,2,1,1,1,3,1,1,2,1,3,NA,1,2,2,2,"1","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
124,0,1,2,1,2,6,1,1,1,3,NA,"Red Robin","Bertucci's","Chick FilA",NA,NA,2,1,2,1,2,1,2,2,2,3,NA,1,3,1,2,"0","1","1",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,5,NA,7,8,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"Aerobics",4,1,2,NA,4,NA,6,NA,"3"
125,0,2,2,2,2,4,NA,NA,3,3,NA,"Sidewalk Cafe","Cookout","The Village","Kuba Kuba","821 Cafe",2,2,1,1,2,1,2,2,1,2,NA,1,1,1,3,"0","0","3",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,2,NA,2,NA,NA,NA,6,NA,"3"
126,0,2,2,2,2,4,4,4,4,4,NA,"fridays","outback","ocharlies","applebees","olive garden",2,3,3,3,3,3,3,3,3,3,NA,1,3,1,2,"0","1","0",NA,NA,NA,NA,NA,5,NA,NA,"bus driver",NA,2,NA,NA,5,NA,NA,8,NA,10,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,"3"
127,0,1,1,1,2,7,1,1,1,1,NA,"PRIMOS","APPBLEBEES","MCDONALDS","ARBYS","WENDYS",2,1,1,2,2,2,2,2,2,2,NA,1,2,2,2,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
128,0,2,3,2,2,3,NA,NA,1,1,NA,"wendys","mcdonalds","burger king","el patron","mosaic",2,1,1,1,1,1,1,1,1,1,NA,1,3,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"customer service for local government",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children at home",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,"4"
129,0,2,3,2,1,7,1,1,1,1,NA,"sheetz","pepicelli pizza","Burger king","hardees","mc dondale",2,2,2,1,1,1,2,2,2,2,NA,1,4,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no child",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,14,NA,NA,NA,"walking",2,1,NA,NA,4,NA,NA,NA,"4"
130,0,2,3,2,3,4,5,1,1,1,NA,"Chik Fil-A","Chipotle","Texas Roadhouse",NA,NA,2,3,2,2,2,1,1,2,1,3,NA,1,3,1,2,"0","0","0","None",NA,NA,NA,NA,NA,NA,7,"Beauty Professional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"Sewing",1,NA,NA,NA,NA,NA,NA,NA,"1"
131,0,2,3,2,2,7,1,1,1,1,NA,"Red Lobster",NA,"Longhorn Steakhouse",NA,NA,2,1,1,2,4,1,1,1,1,1,NA,1,4,2,2,NA,NA,"none",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,"computer","4"
132,0,1,3,2,1,4,1,1,4,4,NA,"Mcdonalds","Chick-fil-a","Calabash",NA,NA,2,2,2,1,1,1,2,2,2,3,NA,1,1,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dont hAVE KIDS",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"2"
134,0,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
135,0,1,2,2,1,7,7,1,1,1,NA,"Apple Bee's","Five Guys","Au Bon Pain","Ledo's","Chili's",2,1,1,1,1,1,1,1,2,2,NA,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Bookkeeper",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"no children",NA,NA,NA,NA,5,NA,NA,NA,NA,10,NA,12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
137,0,1,2,2,3,4,3,1,3,2,NA,"Wendy's","City Diner","Quizno's","Sticky Rice","Chipotle",2,2,2,1,3,1,3,3,2,3,NA,1,1,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Petcare Associate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I don't have children",NA,NA,3,NA,5,6,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,"Rock climbing and repelling",1,NA,NA,NA,NA,NA,NA,NA,"1"
138,0,2,2,2,2,6,1,1,1,1,NA,"mcdonalds","burger king","wendys","sonic","subway",2,2,2,3,3,1,3,3,2,5,NA,1,2,3,2,"1","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
139,0,1,2,2,3,1,1,1,1,1,NA,"ddddddddd","ddddddddddddddddd","wwwwwwwww","qqqqqqqqqqqqq","qqqqqqqqqqqqqqqqqqqqq",2,2,2,2,2,2,2,2,2,2,NA,1,3,3,1,"0","0","0","vvvvvvvvvvv",NA,NA,3,NA,NA,NA,NA,"ffffffff",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,6,NA,"1"
140,0,1,4,1,1,3,6,1,1,2,NA,"Cracker Barrell","Red Lobster","Ichiban Grill","Giovanni's",NA,2,2,1,1,2,1,1,2,1,3,NA,1,3,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"customer service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,3,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,14,NA,16,NA,NA,2,1,2,NA,NA,NA,NA,NA,"2"
141,0,2,3,2,2,7,7,1,2,2,NA,"mcdonalds","wendys","hardees","subway","burger king",2,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,"2","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"cheerleading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,4,1,NA,NA,4,5,NA,NA,"4"
142,0,3,2,2,2,5,1,1,2,2,NA,"ghenghis khan","outback","applebee's",NA,NA,2,2,2,2,3,2,1,1,1,NA,NA,1,3,1,2,"0","0","1",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,NA,NA,NA,"3"
143,0,1,2,2,1,6,1,1,2,1,NA,"Cook Out",NA,NA,NA,NA,2,2,3,1,2,2,2,2,2,2,NA,1,3,1,2,"0","0","1",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,6,NA,"3"
144,0,2,2,2,2,2,1,1,1,6,NA,"Angelo's","Applebee's","Outback","China Taste","Subway",2,2,1,1,1,1,1,1,2,1,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"my children are 36  & 39",1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,3,1,NA,3,NA,5,NA,NA,"3"
145,0,1,3,2,3,6,1,1,2,2,NA,"Shoney's","O'Charley's","Genghis Grill","Friendly's","Ruby Tuesday",2,2,2,1,2,1,1,1,1,2,NA,1,3,2,2,"0","0","2",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,"Reading, Cooking, Crafts",4,1,2,3,NA,5,NA,NA,"1"
147,0,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
148,0,2,1,2,2,1,4,2,1,3,NA,"family secrets",NA,NA,NA,NA,2,1,2,1,5,1,3,3,3,5,NA,2,2,2,2,"1",NA,NA,NA,NA,NA,3,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
149,0,1,4,3,1,3,2,2,4,NA,NA,"Maggiano's","Panera bread","Elephant Thai","Qdoba","Applebee's",2,2,2,1,2,1,2,2,1,3,NA,1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,4,NA,NA,NA,"2"
150,0,2,1,3,3,7,1,1,2,1,NA,"hon kong","wendy's","mcdonld's","subway","captain d's",2,2,1,1,1,1,1,1,1,2,NA,1,2,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,"1"
152,0,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
153,0,2,3,2,2,3,4,3,1,1,NA,"Thai Diner","Tripps","Cheesecake factory","Sushi-O","Carrabas",2,2,1,2,4,1,2,2,1,3,NA,1,2,3,2,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
154,0,2,2,1,2,1,1,1,6,1,NA,"Applebee's","Outback Steakhouse","Arby's","Olive Garden","Croaker Spot",2,2,2,2,2,2,2,2,2,2,NA,1,3,2,2,"1","0","1",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cheerleading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
156,0,1,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
157,0,3,2,3,3,4,1,1,3,3,NA,"chick fila","mcdonals","wendys","jimmy johns","chiptole",2,1,1,1,1,2,2,2,2,2,NA,2,2,2,2,"1","0","0",NA,NA,NA,NA,NA,NA,NA,7,"admin",NA,2,NA,NA,NA,NA,NA,8,9,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,14,15,16,17,NA,3,NA,2,NA,4,NA,NA,NA,"1"
158,0,2,3,2,2,2,5,2,2,1,NA,"Panera","McDonalds","Cookout","Martins","Olive Garden",2,1,1,1,1,1,1,1,1,2,NA,1,2,2,2,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,3,1,2,3,4,5,6,NA,"4"
160,0,2,2,2,1,7,1,1,5,4,NA,"McDonalds","Chick Fil A","Taco Bell",NA,NA,2,1,1,1,3,1,2,2,1,2,NA,1,3,1,2,"2","1","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,"3"
161,0,2,3,2,1,7,1,1,1,1,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,3,3,3,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"housekeep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,"walk",5,NA,2,NA,NA,NA,NA,NA,"4"
162,0,2,2,3,2,7,6,1,2,1,NA,"qdoba","panera","tropical acres","athenas","fidays",2,2,2,1,1,1,1,1,1,2,NA,1,3,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"bank teller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,"3"
163,0,1,4,2,2,6,1,1,3,1,NA,"burger king","McDonnell's","Arby's","hardies",NA,2,2,2,2,3,2,3,4,2,5,NA,2,4,2,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"quilting",1,NA,NA,NA,NA,NA,NA,NA,"2"
165,0,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
167,0,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
168,0,1,4,2,1,2,2,1,5,1,NA,"mcdonalds","wendys","kfc","applebees","burger king",2,4,1,1,4,1,3,3,1,4,NA,1,1,1,2,"2","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,1,2,NA,4,NA,NA,NA,"2"
169,0,2,3,2,3,1,3,1,4,1,NA,"chpotle","wendys","kfc",NA,NA,2,1,1,2,1,1,1,1,1,3,NA,1,4,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
170,0,2,3,3,2,6,2,1,2,1,NA,"Nino's Pizza","McDonald's","Taco Bell","KFC","BugerKing",2,3,2,1,2,1,2,3,1,2,NA,1,2,1,2,"0","0","2",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Macrame",1,NA,NA,NA,NA,NA,NA,NA,"1"
172,0,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
173,0,1,1,2,2,1,1,1,1,7,NA,"McDonalds","Burger King","Hoss's","Perkins","Huddle House",2,2,1,1,3,1,2,2,1,3,NA,1,1,1,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,"Writer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,9,10,NA,NA,13,14,NA,16,NA,"Horseback Riding",1,NA,NA,NA,NA,NA,NA,NA,"3"
174,0,1,4,4,2,5,1,1,4,3,NA,"taco bell","mcdonalds","pizza hut","red robin","dominos",2,1,1,1,2,1,1,1,1,1,NA,1,1,2,2,"0","1","2",NA,NA,NA,NA,NA,NA,NA,7,"student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"baseball",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
175,0,2,3,2,1,3,1,1,6,1,NA,"cold harbor restaurant, mechanicsville, va","le patron mechanicsville, va","nicks mechanicsville, va","annas mechanicsville, va","awful arthurs mechanicsville, va",2,2,1,1,3,1,2,2,2,1,NA,1,4,3,2,"0","0","0","none",NA,NA,NA,NA,NA,6,NA,"retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"quilting",2,1,NA,NA,4,5,NA,NA,"4"
176,0,1,2,2,2,4,1,1,5,1,NA,"Daddyo's","Jimmy's","New York Deli",NA,NA,2,1,1,1,2,1,1,1,1,1,NA,1,3,1,1,NA,NA,"none",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
177,0,2,2,2,2,7,1,1,1,3,NA,"seafood restaurants","steak","mcdonalds","wendys","burgerking",2,1,2,1,1,1,1,1,1,1,NA,1,4,1,1,"none","none","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"no children at home",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
178,0,2,2,2,2,5,4,1,1,1,NA,"panera","jasons deli","chilis","smoky bones","cracker barrel",2,2,2,3,1,1,1,1,1,2,NA,1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
